"VattenID","Vattenkategori","VariabelID","Bedömningsår","Årsvärde","Standardfel","Trendvärde","Antal provtagningstillfällen","Andel regionala data"
"SE669500-163246","Flodmynning","Medelavrinning",1985,2.9,,3.047285009712946,,0
"SE669500-163246","Flodmynning","Medelavrinning",1986,4.4,,2.9564613282510006,,0
"SE669500-163246","Flodmynning","Medelavrinning",1987,2.8,,2.859194427426021,,0
"SE669500-163246","Flodmynning","Medelavrinning",1988,2.7,,2.761875175454255,,0
"SE669500-163246","Flodmynning","Medelavrinning",1989,2,,2.6711019931738487,,0
"SE669500-163246","Flodmynning","Medelavrinning",1990,3.3,,2.59147225595188,,0
"SE669500-163246","Flodmynning","Medelavrinning",1991,2.3,,2.525807404085832,,0
"SE669500-163246","Flodmynning","Medelavrinning",1992,2.2,,2.476585575290241,,0
"SE669500-163246","Flodmynning","Medelavrinning",1993,1.2,,2.4454553001238537,,0
"SE669500-163246","Flodmynning","Medelavrinning",1994,1.7,,2.432304196953415,,0
"SE669500-163246","Flodmynning","Medelavrinning",1995,2.9,,2.4348079709350383,,0
"SE669500-163246","Flodmynning","Medelavrinning",1996,0.91,,2.4481677609648655,,0
"SE669500-163246","Flodmynning","Medelavrinning",1997,1.9,,2.4637364537619897,,0
"SE669500-163246","Flodmynning","Medelavrinning",1998,3.7,,2.479305427755764,,0
"SE669500-163246","Flodmynning","Medelavrinning",1999,3.5,,2.4948744083778527,,0
"SE669500-163246","Flodmynning","Medelavrinning",2000,2.4,,2.510443386131997,,0
"SE669500-163246","Flodmynning","Medelavrinning",2001,3.2,,2.526012361192607,,0
"SE669500-163246","Flodmynning","Medelavrinning",2002,2.7,,2.5415813343790647,,0
"SE669500-163246","Flodmynning","Medelavrinning",2003,2.2,,2.5571503063440484,,0
"SE669500-163246","Flodmynning","Medelavrinning",2004,2.4,,2.5727192775231345,,0
"SE669500-163246","Flodmynning","Medelavrinning",2005,2.2,,2.5882882481472347,,0
"SE669500-163246","Flodmynning","Medelavrinning",2006,2.4,,2.603857218327132,,0
"SE669500-163246","Flodmynning","Medelavrinning",2007,1.6,,2.619426188112774,,0
"SE669500-163246","Flodmynning","Medelavrinning",2008,3.9,,2.63499515751504,,0
"SE669500-163246","Flodmynning","Medelavrinning",2009,2.7,,2.6505641265386513,,0
"SE669500-163246","Flodmynning","Medelavrinning",2010,3.1,,2.666133095214391,,0
"SE669500-163246","Flodmynning","Medelavrinning",2011,3,,2.6817020635917026,,0
"SE669500-163246","Flodmynning","Medelavrinning",2012,3.6,,2.697271031723187,,0
"SE669500-163246","Flodmynning","Medelavrinning",2013,3.2,,2.712839999664738,,0
"SE669500-163246","Flodmynning","Medelavrinning",2014,2.1,,2.7284089674748304,,0
"SE669500-163246","Flodmynning","Medelavrinning",2015,2.4,,2.743977935205109,,0
"SE669500-163246","Flodmynning","Medelavrinning",2016,2,,2.7595469028906843,,0
"SE669500-163246","Flodmynning","Medelavrinning",2017,2.8,,2.775115870551449,,0
"SE669500-163246","Flodmynning","Medelavrinning",2018,2.6,,2.790684838196773,,0
"SE669500-163246","Flodmynning","Medelavrinning",2019,3.4,,2.806253805832008,,0
"SE669500-163246","Flodmynning","Medelavrinning",2020,1.9,,2.8218227734616956,,0
"SE669500-163246","Flodmynning","Medelavrinning",2021,2.8,,2.8373917410903546,,0
"SE672915-157210","Flodmynning","Medelavrinning",1969,23,,16.88444204996695,,0
"SE672915-157210","Flodmynning","Medelavrinning",1970,18.8,,17.26367142314883,,0
"SE672915-157210","Flodmynning","Medelavrinning",1971,16,,17.64624304488949,,0
"SE672915-157210","Flodmynning","Medelavrinning",1972,13.3,,18.036201039823407,,0
"SE672915-157210","Flodmynning","Medelavrinning",1973,12.2,,18.43687360160183,,0
"SE672915-157210","Flodmynning","Medelavrinning",1974,23,,18.848282530841033,,0
"SE672915-157210","Flodmynning","Medelavrinning",1975,15,,19.2665553823641,,0
"SE672915-157210","Flodmynning","Medelavrinning",1976,8.6,,19.685507136127246,,0
"SE672915-157210","Flodmynning","Medelavrinning",1977,32,,20.09319626336342,,0
"SE672915-157210","Flodmynning","Medelavrinning",1978,18.7,,20.472570102448543,,0
"SE672915-157210","Flodmynning","Medelavrinning",1979,19,,20.809549800875253,,0
"SE672915-157210","Flodmynning","Medelavrinning",1980,19.1,,21.093383698590756,,0
"SE672915-157210","Flodmynning","Medelavrinning",1981,30,,21.314842481974363,,0
"SE672915-157210","Flodmynning","Medelavrinning",1982,25,,21.468917046749286,,0
"SE672915-157210","Flodmynning","Medelavrinning",1983,24,,21.557190561003257,,0
"SE672915-157210","Flodmynning","Medelavrinning",1984,25,,21.585973928965657,,0
"SE672915-157210","Flodmynning","Medelavrinning",1985,30,,21.56344825660334,,0
"SE672915-157210","Flodmynning","Medelavrinning",1986,31,,21.49911095395222,,0
"SE672915-157210","Flodmynning","Medelavrinning",1987,24,,21.403924510573816,,0
"SE672915-157210","Flodmynning","Medelavrinning",1988,21,,21.289280735817485,,0
"SE672915-157210","Flodmynning","Medelavrinning",1989,14.1,,21.165086460958626,,0
"SE672915-157210","Flodmynning","Medelavrinning",1990,19.4,,21.038564642220194,,0
"SE672915-157210","Flodmynning","Medelavrinning",1991,20,,20.91418267123981,,0
"SE672915-157210","Flodmynning","Medelavrinning",1992,16.4,,20.794634925510618,,0
"SE672915-157210","Flodmynning","Medelavrinning",1993,15.2,,20.681496137212342,,0
"SE672915-157210","Flodmynning","Medelavrinning",1994,18.1,,20.575288002980447,,0
"SE672915-157210","Flodmynning","Medelavrinning",1995,27,,20.47572829946639,,0
"SE672915-157210","Flodmynning","Medelavrinning",1996,10.3,,20.382323762040638,,0
"SE672915-157210","Flodmynning","Medelavrinning",1997,13.7,,20.294651185906513,,0
"SE672915-157210","Flodmynning","Medelavrinning",1998,24,,20.211820468025472,,0
"SE672915-157210","Flodmynning","Medelavrinning",1999,23,,20.132656352673667,,0
"SE672915-157210","Flodmynning","Medelavrinning",2000,29,,20.056254241428206,,0
"SE672915-157210","Flodmynning","Medelavrinning",2001,22,,19.982193112334837,,0
"SE672915-157210","Flodmynning","Medelavrinning",2002,20,,19.910528351391726,,0
"SE672915-157210","Flodmynning","Medelavrinning",2003,17.5,,19.84152889536123,,0
"SE672915-157210","Flodmynning","Medelavrinning",2004,17.6,,19.77544363841978,,0
"SE672915-157210","Flodmynning","Medelavrinning",2005,13.4,,19.712398520866127,,0
"SE672915-157210","Flodmynning","Medelavrinning",2006,25,,19.652346696474105,,0
"SE672915-157210","Flodmynning","Medelavrinning",2007,13.5,,19.595139568628568,,0
"SE672915-157210","Flodmynning","Medelavrinning",2008,21,,19.540619406970823,,0
"SE672915-157210","Flodmynning","Medelavrinning",2009,24,,19.488609971799118,,0
"SE672915-157210","Flodmynning","Medelavrinning",2010,20,,19.438979564835545,,0
"SE672915-157210","Flodmynning","Medelavrinning",2011,16.8,,19.391722519231998,,0
"SE672915-157210","Flodmynning","Medelavrinning",2012,25,,19.346887885843184,,0
"SE672915-157210","Flodmynning","Medelavrinning",2013,11.9,,19.304546870099667,,0
"SE672915-157210","Flodmynning","Medelavrinning",2014,12.2,,19.26478464660121,,0
"SE672915-157210","Flodmynning","Medelavrinning",2015,15.9,,19.227557578936217,,0
"SE672915-157210","Flodmynning","Medelavrinning",2016,16,,19.19263338416419,,0
"SE672915-157210","Flodmynning","Medelavrinning",2017,15.6,,19.15965871184859,,0
"SE672915-157210","Flodmynning","Medelavrinning",2018,21,,19.128200784631794,,0
"SE672915-157210","Flodmynning","Medelavrinning",2019,23,,19.097790296924607,,0
"SE672915-157210","Flodmynning","Medelavrinning",2020,17.8,,19.068015534472625,,0
"SE672915-157210","Flodmynning","Medelavrinning",2021,27,,19.038562360821466,,0
"SE703055-166572","Flodmynning","Medelavrinning",1969,25,,34.40174815668833,,0
"SE703055-166572","Flodmynning","Medelavrinning",1970,33,,34.57531824193753,,0
"SE703055-166572","Flodmynning","Medelavrinning",1971,32,,34.74878598317255,,0
"SE703055-166572","Flodmynning","Medelavrinning",1972,31,,34.92201695813161,,0
"SE703055-166572","Flodmynning","Medelavrinning",1973,33,,35.09484004420471,,0
"SE703055-166572","Flodmynning","Medelavrinning",1974,45,,35.26704720238195,,0
"SE703055-166572","Flodmynning","Medelavrinning",1975,33,,35.43845355758889,,0
"SE703055-166572","Flodmynning","Medelavrinning",1976,18.9,,35.608951771660564,,0
"SE703055-166572","Flodmynning","Medelavrinning",1977,38,,35.77838325496739,,0
"SE703055-166572","Flodmynning","Medelavrinning",1978,29,,35.94643163470373,,0
"SE703055-166572","Flodmynning","Medelavrinning",1979,39,,36.11266345512188,,0
"SE703055-166572","Flodmynning","Medelavrinning",1980,39,,36.27658160735056,,0
"SE703055-166572","Flodmynning","Medelavrinning",1981,36,,36.43767368471831,,0
"SE703055-166572","Flodmynning","Medelavrinning",1982,33,,36.5954410298225,,0
"SE703055-166572","Flodmynning","Medelavrinning",1983,42,,36.74934774075747,,0
"SE703055-166572","Flodmynning","Medelavrinning",1984,37,,36.898806166110475,,0
"SE703055-166572","Flodmynning","Medelavrinning",1985,46,,37.043238243230796,,0
"SE703055-166572","Flodmynning","Medelavrinning",1986,37,,37.182119491428416,,0
"SE703055-166572","Flodmynning","Medelavrinning",1987,46,,37.31504225903164,,0
"SE703055-166572","Flodmynning","Medelavrinning",1988,41,,37.44171157894727,,0
"SE703055-166572","Flodmynning","Medelavrinning",1989,33,,37.562018500380915,,0
"SE703055-166572","Flodmynning","Medelavrinning",1990,35,,37.6759670822614,,0
"SE703055-166572","Flodmynning","Medelavrinning",1991,35,,37.78350092622965,,0
"SE703055-166572","Flodmynning","Medelavrinning",1992,37,,37.88443872988783,,0
"SE703055-166572","Flodmynning","Medelavrinning",1993,48,,37.97849184103799,,0
"SE703055-166572","Flodmynning","Medelavrinning",1994,31,,38.06543994693554,,0
"SE703055-166572","Flodmynning","Medelavrinning",1995,32,,38.14521611464922,,0
"SE703055-166572","Flodmynning","Medelavrinning",1996,19.5,,38.217586019236414,,0
"SE703055-166572","Flodmynning","Medelavrinning",1997,31,,38.28156936020195,,0
"SE703055-166572","Flodmynning","Medelavrinning",1998,49,,38.33502362953357,,0
"SE703055-166572","Flodmynning","Medelavrinning",1999,40,,38.374952484630384,,0
"SE703055-166572","Flodmynning","Medelavrinning",2000,60,,38.39826912762232,,0
"SE703055-166572","Flodmynning","Medelavrinning",2001,51,,38.40247311163321,,0
"SE703055-166572","Flodmynning","Medelavrinning",2002,26,,38.386490151925486,,0
"SE703055-166572","Flodmynning","Medelavrinning",2003,31,,38.35034108295276,,0
"SE703055-166572","Flodmynning","Medelavrinning",2004,36,,38.29356293428973,,0
"SE703055-166572","Flodmynning","Medelavrinning",2005,48,,38.21478731763503,,0
"SE703055-166572","Flodmynning","Medelavrinning",2006,43,,38.11250612172847,,0
"SE703055-166572","Flodmynning","Medelavrinning",2007,37,,37.986167720028185,,0
"SE703055-166572","Flodmynning","Medelavrinning",2008,36,,37.83614944835476,,0
"SE703055-166572","Flodmynning","Medelavrinning",2009,40,,37.66311951255587,,0
"SE703055-166572","Flodmynning","Medelavrinning",2011,41,,37.25128651511437,,0
"SE703055-166572","Flodmynning","Medelavrinning",2012,57,,37.01501619670709,,0
"SE703055-166572","Flodmynning","Medelavrinning",2013,38,,36.76216092348674,,0
"SE703055-166572","Flodmynning","Medelavrinning",2014,28,,36.49815725500813,,0
"SE703055-166572","Flodmynning","Medelavrinning",2015,33,,36.22915432614104,,0
"SE703055-166572","Flodmynning","Medelavrinning",2016,27,,35.96011175125873,,0
"SE703055-166572","Flodmynning","Medelavrinning",2017,32,,35.69432319245795,,0
"SE703055-166572","Flodmynning","Medelavrinning",2018,30,,35.43331505634896,,0
"SE703055-166572","Flodmynning","Medelavrinning",2019,30,,35.177053711188236,,0
"SE703055-166572","Flodmynning","Medelavrinning",2020,44,,34.92415629773212,,0
"SE703055-166572","Flodmynning","Medelavrinning",2021,43,,34.67259154888819,,0
"SE693587-158205","Flodmynning","Medelavrinning",1969,304,,411.2646150363016,,0
"SE693587-158205","Flodmynning","Medelavrinning",1970,345,,416.55806898201814,,0
"SE693587-158205","Flodmynning","Medelavrinning",1971,451,,421.837248152947,,0
"SE693587-158205","Flodmynning","Medelavrinning",1972,448,,427.0807214116829,,0
"SE693587-158205","Flodmynning","Medelavrinning",1973,478,,432.26401129813286,,0
"SE693587-158205","Flodmynning","Medelavrinning",1974,466,,437.36426289703223,,0
"SE693587-158205","Flodmynning","Medelavrinning",1975,444,,442.36408705031226,,0
"SE693587-158205","Flodmynning","Medelavrinning",1976,466,,447.25235001426455,,0
"SE693587-158205","Flodmynning","Medelavrinning",1977,364,,452.02291987649573,,0
"SE693587-158205","Flodmynning","Medelavrinning",1978,418,,456.6686455212171,,0
"SE693587-158205","Flodmynning","Medelavrinning",1979,466,,461.1672940409542,,0
"SE693587-158205","Flodmynning","Medelavrinning",1980,378,,465.4809621368443,,0
"SE693587-158205","Flodmynning","Medelavrinning",1981,471,,469.5570642176809,,0
"SE693587-158205","Flodmynning","Medelavrinning",1982,405,,473.3244010529402,,0
"SE693587-158205","Flodmynning","Medelavrinning",1983,520,,476.69842042203464,,0
"SE693587-158205","Flodmynning","Medelavrinning",1984,520,,479.5976025820948,,0
"SE693587-158205","Flodmynning","Medelavrinning",1985,530,,481.9685241809573,,0
"SE693587-158205","Flodmynning","Medelavrinning",1986,431,,483.8002942400971,,0
"SE693587-158205","Flodmynning","Medelavrinning",1987,622,,485.1113379672371,,0
"SE693587-158205","Flodmynning","Medelavrinning",1988,466,,485.93981976231873,,0
"SE693587-158205","Flodmynning","Medelavrinning",1989,530,,486.3452730458366,,0
"SE693587-158205","Flodmynning","Medelavrinning",1990,473,,486.3943232808272,,0
"SE693587-158205","Flodmynning","Medelavrinning",1991,425,,486.1495687822318,,0
"SE693587-158205","Flodmynning","Medelavrinning",1992,553,,485.6623992113311,,0
"SE693587-158205","Flodmynning","Medelavrinning",1993,571,,484.9727836899637,,0
"SE693587-158205","Flodmynning","Medelavrinning",1994,366,,484.1205599983503,,0
"SE693587-158205","Flodmynning","Medelavrinning",1995,501,,483.14414042764605,,0
"SE693587-158205","Flodmynning","Medelavrinning",1996,335,,482.0695081102075,,0
"SE693587-158205","Flodmynning","Medelavrinning",1997,483,,480.91168694344645,,0
"SE693587-158205","Flodmynning","Medelavrinning",1998,633,,479.67495467641106,,0
"SE693587-158205","Flodmynning","Medelavrinning",1999,464,,478.36307075715064,,0
"SE693587-158205","Flodmynning","Medelavrinning",2000,628,,476.9863074767723,,0
"SE693587-158205","Flodmynning","Medelavrinning",2001,560,,475.55925319695126,,0
"SE693587-158205","Flodmynning","Medelavrinning",2002,421,,474.1017030165434,,0
"SE693587-158205","Flodmynning","Medelavrinning",2003,370,,472.6350400864281,,0
"SE693587-158205","Flodmynning","Medelavrinning",2004,363,,471.1755247538962,,0
"SE693587-158205","Flodmynning","Medelavrinning",2005,524,,469.7314407709252,,0
"SE693587-158205","Flodmynning","Medelavrinning",2006,418,,468.3057366739372,,0
"SE693587-158205","Flodmynning","Medelavrinning",2007,463,,466.89967089869094,,0
"SE693587-158205","Flodmynning","Medelavrinning",2008,420,,465.5133894140688,,0
"SE693587-158205","Flodmynning","Medelavrinning",2009,485,,464.14548502474315,,0
"SE693587-158205","Flodmynning","Medelavrinning",2010,471,,462.79356514976325,,0
"SE693587-158205","Flodmynning","Medelavrinning",2011,488,,461.45519483536077,,0
"SE693587-158205","Flodmynning","Medelavrinning",2012,563,,460.12865252389423,,0
"SE693587-158205","Flodmynning","Medelavrinning",2013,404,,458.81376373840146,,0
"SE693587-158205","Flodmynning","Medelavrinning",2014,404,,457.5118103490738,,0
"SE693587-158205","Flodmynning","Medelavrinning",2015,525,,456.2232902743147,,0
"SE693587-158205","Flodmynning","Medelavrinning",2016,390,,454.94748377290307,,0
"SE693587-158205","Flodmynning","Medelavrinning",2017,463,,453.6835695646584,,0
"SE693587-158205","Flodmynning","Medelavrinning",2018,428,,452.4298444576835,,0
"SE693587-158205","Flodmynning","Medelavrinning",2019,451,,451.1837953857748,,0
"SE693587-158205","Flodmynning","Medelavrinning",2020,527,,449.9422648364192,,0
"SE693587-158205","Flodmynning","Medelavrinning",2021,505,,448.70229403182816,,0
"SE691743-155984","Flodmynning","Medelavrinning",1969,101,,115.45431097510678,,0
"SE691743-155984","Flodmynning","Medelavrinning",1970,138,,117.12826730282717,,0
"SE691743-155984","Flodmynning","Medelavrinning",1971,117,,118.80327635352837,,0
"SE691743-155984","Flodmynning","Medelavrinning",1972,106,,120.48140975516955,,0
"SE691743-155984","Flodmynning","Medelavrinning",1973,93,,122.1657382332478,,0
"SE691743-155984","Flodmynning","Medelavrinning",1974,116,,123.85892060233708,,0
"SE691743-155984","Flodmynning","Medelavrinning",1975,128,,125.56208045083034,,0
"SE691743-155984","Flodmynning","Medelavrinning",1976,74,,127.27530748999457,,0
"SE691743-155984","Flodmynning","Medelavrinning",1977,124,,128.99638875009336,,0
"SE691743-155984","Flodmynning","Medelavrinning",1978,115,,130.71686693223472,,0
"SE691743-155984","Flodmynning","Medelavrinning",1979,115,,132.42150738929124,,0
"SE691743-155984","Flodmynning","Medelavrinning",1980,130,,134.0871746654622,,0
"SE691743-155984","Flodmynning","Medelavrinning",1981,158,,135.68160698269142,,0
"SE691743-155984","Flodmynning","Medelavrinning",1982,131,,137.1669391537772,,0
"SE691743-155984","Flodmynning","Medelavrinning",1983,140,,138.50459608514964,,0
