"VattenID","Vattenkategori","VariabelID","Bedömningsår","Årsvärde","Standardfel","Trendvärde","Antal provtagningstillfällen","Andel regionala data"
"SE655275-153234","Station","Insjöfisk antal arter",2007,5,,,1,0
"SE655275-153234","Station","Insjöfisk antal arter",2008,6,,,1,0
"SE655275-153234","Station","Insjöfisk antal arter",2009,5,,,1,0
"SE655275-153234","Station","Insjöfisk antal arter",2010,6,,,1,0
"SE655275-153234","Station","Insjöfisk antal arter",2011,6,,,1,0
"SE655275-153234","Station","Insjöfisk antal arter",2012,6,,,1,0
"SE655275-153234","Station","Insjöfisk antal arter",2013,6,,,1,0
"SE655275-153234","Station","Insjöfisk antal arter",2015,6,,,1,0
"SE655275-153234","Station","Insjöfisk antal arter",2017,6,,,1,0
"SE655275-153234","Station","Insjöfisk antal arter",2019,6,,,1,0
"SE655275-153234","Station","Insjöfisk antal arter",2021,6,,,1,0
"SE655275-153234","Station","Insjöfisk gädda",1993,0,,0.1091304522924438,1,0
"SE655275-153234","Station","Insjöfisk gädda",1996,0.23,,0.10913045848371401,1,0
"SE655275-153234","Station","Insjöfisk gädda",1997,0.21,,0.10913045853585743,1,0
"SE655275-153234","Station","Insjöfisk gädda",1998,0.14,,0.10913045739449115,1,0
"SE655275-153234","Station","Insjöfisk gädda",1999,0.07,,0.10913045540766132,1,0
"SE655275-153234","Station","Insjöfisk gädda",2000,0.07,,0.10913045304793119,1,0
"SE655275-153234","Station","Insjöfisk gädda",2001,0,,0.10913045067098005,1,0
"SE655275-153234","Station","Insjöfisk gädda",2002,0.05,,0.10913044847638549,1,0
"SE655275-153234","Station","Insjöfisk gädda",2003,0.22,,0.10913044632863396,1,0
"SE655275-153234","Station","Insjöfisk gädda",2004,0.05,,0.10913044397358361,1,0
"SE655275-153234","Station","Insjöfisk gädda",2005,0.21,,0.10913044133375464,1,0
"SE655275-153234","Station","Insjöfisk gädda",2006,0.19,,0.10913043832446337,1,0
"SE655275-153234","Station","Insjöfisk gädda",2007,0,,0.10913043510989294,1,0
"SE655275-153234","Station","Insjöfisk gädda",2008,0.1,,0.1091304320321338,1,0
"SE655275-153234","Station","Insjöfisk gädda",2009,0.05,,0.10913042923214904,1,0
"SE655275-153234","Station","Insjöfisk gädda",2010,0.05,,0.10913042671440785,1,0
"SE655275-153234","Station","Insjöfisk gädda",2011,0.15,,0.10913042432321401,1,0
"SE655275-153234","Station","Insjöfisk gädda",2012,0.24,,0.10913042173595741,1,0
"SE655275-153234","Station","Insjöfisk gädda",2013,0.05,,0.10913041878253231,1,0
"SE655275-153234","Station","Insjöfisk gädda",2015,0.15,,0.10913041218314813,1,0
"SE655275-153234","Station","Insjöfisk gädda",2017,0.05,,0.1091304051003158,1,0
"SE655275-153234","Station","Insjöfisk gädda",2019,0.13,,0.1091303983973011,1,0
"SE655275-153234","Station","Insjöfisk gädda",2021,0.1,,0.10913039211904865,1,0
"SE655275-153234","Station","Insjöfisk mört",1993,35.6,,30.153720674484916,1,0
"SE655275-153234","Station","Insjöfisk mört",1996,17.75,,30.525203818873525,1,0
"SE655275-153234","Station","Insjöfisk mört",1997,26.8,,30.64907027158854,1,0
"SE655275-153234","Station","Insjöfisk mört",1998,20.78,,30.772955842894724,1,0
"SE655275-153234","Station","Insjöfisk mört",1999,24.02,,30.89685908324418,1,0
"SE655275-153234","Station","Insjöfisk mört",2000,25.62,,31.0207781409191,1,0
"SE655275-153234","Station","Insjöfisk mört",2001,28.18,,31.144709821889716,1,0
"SE655275-153234","Station","Insjöfisk mört",2002,26.67,,31.268651079689935,1,0
"SE655275-153234","Station","Insjöfisk mört",2003,42.32,,31.392597788645457,1,0
"SE655275-153234","Station","Insjöfisk mört",2004,30.91,,31.51654630208602,1,0
"SE655275-153234","Station","Insjöfisk mört",2005,29.93,,31.6404930767733,1,0
"SE655275-153234","Station","Insjöfisk mört",2006,31.56,,31.764435102298037,1,0
"SE655275-153234","Station","Insjöfisk mört",2007,60.2,,31.88836898388971,1,0
"SE655275-153234","Station","Insjöfisk mört",2008,51.11,,32.01229185695065,1,0
"SE655275-153234","Station","Insjöfisk mört",2009,26.47,,32.136203184955605,1,0
"SE655275-153234","Station","Insjöfisk mört",2010,24.51,,32.260103956623,1,0
"SE655275-153234","Station","Insjöfisk mört",2011,28.89,,32.38399520965759,1,0
"SE655275-153234","Station","Insjöfisk mört",2012,19.73,,32.50787703109521,1,0
"SE655275-153234","Station","Insjöfisk mört",2013,26.54,,32.631749146906714,1,0
"SE655275-153234","Station","Insjöfisk mört",2015,28.25,,32.87945779015295,1,0
"SE655275-153234","Station","Insjöfisk mört",2017,56.45,,33.12710428040009,1,0
"SE655275-153234","Station","Insjöfisk mört",2019,49.94,,33.37467135334017,1,0
"SE655275-153234","Station","Insjöfisk mört",2021,19.34,,33.62215620264133,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",1993,66.64,,51.4008767002557,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",1996,33.87,,51.401109689854515,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",1997,43.1,,51.40130313865751,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",1998,35.62,,51.40155620893438,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",1999,41.62,,51.40186614057903,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2000,43.61,,51.40222900770076,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2001,44.41,,51.40263718849305,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2002,47.35,,51.40308356334703,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2003,72.31,,51.403557738103146,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2004,42.98,,51.40405115822167,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2005,51.51,,51.40455585060686,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2006,49.2,,51.405064669971665,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2007,86.7,,51.405569401194484,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2008,70.4,,51.406062932067215,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2009,37.77,,51.406543194366066,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2010,44.67,,51.40701067062002,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2011,49.16,,51.40746520866827,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2012,33.7,,51.40790459609735,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2013,42.96,,51.40832623367761,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2015,48.54,,51.409092546862695,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2017,83.61,,51.40970789782279,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2019,75.23,,51.4101185051706,1,0
"SE655275-153234","Station","Insjöfisk totalmängd",2021,37.36,,51.41030775872738,1,0
"SE642489-151724","Station","Insjöfisk abborre",1993,8.64,,6.6397436693716605,1,0
"SE642489-151724","Station","Insjöfisk abborre",1994,8.51,,6.613553939331985,1,0
"SE642489-151724","Station","Insjöfisk abborre",1995,3.84,,6.591787461764652,1,0
"SE642489-151724","Station","Insjöfisk abborre",1996,5.77,,6.574868846982012,1,0
"SE642489-151724","Station","Insjöfisk abborre",1997,4.8,,6.5629972431082395,1,0
"SE642489-151724","Station","Insjöfisk abborre",1998,4.92,,6.556198162684902,1,0
"SE642489-151724","Station","Insjöfisk abborre",1999,5.11,,6.554279415287627,1,0
"SE642489-151724","Station","Insjöfisk abborre",2000,10.25,,6.556832175643833,1,0
"SE642489-151724","Station","Insjöfisk abborre",2001,6.58,,6.563356917012117,1,0
"SE642489-151724","Station","Insjöfisk abborre",2002,7.25,,6.573665591905279,1,0
"SE642489-151724","Station","Insjöfisk abborre",2003,5.44,,6.5876581131038305,1,0
"SE642489-151724","Station","Insjöfisk abborre",2004,6.76,,6.605286454168183,1,0
"SE642489-151724","Station","Insjöfisk abborre",2005,5.85,,6.626396703252685,1,0
"SE642489-151724","Station","Insjöfisk abborre",2006,8.99,,6.650830760669131,1,0
"SE642489-151724","Station","Insjöfisk abborre",2007,5.72,,6.6783864595115165,1,0
"SE642489-151724","Station","Insjöfisk abborre",2008,5.05,,6.709069332209734,1,0
"SE642489-151724","Station","Insjöfisk abborre",2009,8.74,,6.742773781410577,1,0
"SE642489-151724","Station","Insjöfisk abborre",2010,4.37,,6.779311376701362,1,0
"SE642489-151724","Station","Insjöfisk abborre",2011,4.3,,6.818534859740654,1,0
"SE642489-151724","Station","Insjöfisk abborre",2012,7.93,,6.860117396921161,1,0
"SE642489-151724","Station","Insjöfisk abborre",2013,5.71,,6.903421122179313,1,0
"SE642489-151724","Station","Insjöfisk abborre",2014,6.25,,6.9478743890769525,1,0
"SE642489-151724","Station","Insjöfisk abborre",2015,5.27,,6.9927528037973845,1,0
"SE642489-151724","Station","Insjöfisk abborre",2016,10.42,,7.037254141820673,1,0
"SE642489-151724","Station","Insjöfisk abborre",2017,8.16,,7.080432303856663,1,0
"SE642489-151724","Station","Insjöfisk abborre",2018,4.83,,7.121677604411749,1,0
"SE642489-151724","Station","Insjöfisk abborre",2019,8.52,,7.160463712434039,1,0
"SE642489-151724","Station","Insjöfisk abborre",2020,8.79,,7.196144712568469,1,0
"SE642489-151724","Station","Insjöfisk abborre",2021,9.26,,7.228156543547054,1,0
"SE642489-151724","Station","Insjöfisk abborre",2022,7.74,,7.256174005526688,1,0
"SE642489-151724","Station","Insjöfisk antal arter",1993,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",1994,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",1995,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",1996,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",1997,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",1998,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",1999,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2000,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2001,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2002,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2003,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2004,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2005,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2006,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2007,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2008,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2009,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2010,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2011,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2012,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2013,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2014,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2015,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2016,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2017,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2018,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2019,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2020,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2021,5,,,1,0
"SE642489-151724","Station","Insjöfisk antal arter",2022,5,,,1,0
"SE642489-151724","Station","Insjöfisk gädda",1993,0.08,,0.11413428930988179,1,0
"SE642489-151724","Station","Insjöfisk gädda",1994,0.06,,0.11578016804275953,1,0
"SE642489-151724","Station","Insjöfisk gädda",1995,0.12,,0.11742605730458952,1,0
"SE642489-151724","Station","Insjöfisk gädda",1996,0.1,,0.11907195616322189,1,0
"SE642489-151724","Station","Insjöfisk gädda",1997,0.11,,0.12071786349039669,1,0
"SE642489-151724","Station","Insjöfisk gädda",1998,0.07,,0.12236377808806514,1,0
"SE642489-151724","Station","Insjöfisk gädda",1999,0.11,,0.12400969840308414,1,0
"SE642489-151724","Station","Insjöfisk gädda",2000,0.13,,0.12565562256989582,1,0
"SE642489-151724","Station","Insjöfisk gädda",2001,0.29,,0.12730154833844592,1,0
"SE642489-151724","Station","Insjöfisk gädda",2002,0.13,,0.1289474739864963,1,0
"SE642489-151724","Station","Insjöfisk gädda",2003,0.22,,0.13059339888536517,1,0
"SE642489-151724","Station","Insjöfisk gädda",2004,0.11,,0.1322393231420386,1,0
"SE642489-151724","Station","Insjöfisk gädda",2005,0.04,,0.13388524730015816,1,0
"SE642489-151724","Station","Insjöfisk gädda",2006,0.13,,0.13553117195473596,1,0
"SE642489-151724","Station","Insjöfisk gädda",2007,0.11,,0.13717709665988354,1,0
"SE642489-151724","Station","Insjöfisk gädda",2008,0.18,,0.1388230209191125,1,0
"SE642489-151724","Station","Insjöfisk gädda",2009,0.11,,0.14046894386232925,1,0
"SE642489-151724","Station","Insjöfisk gädda",2010,0.11,,0.14211486505150434,1,0
"SE642489-151724","Station","Insjöfisk gädda",2011,0.21,,0.14376078361672295,1,0
"SE642489-151724","Station","Insjöfisk gädda",2012,0.18,,0.14540669869715542,1,0
"SE642489-151724","Station","Insjöfisk gädda",2013,0.04,,0.14705260978592208,1,0
"SE642489-151724","Station","Insjöfisk gädda",2014,0.16,,0.14869851673293377,1,0
"SE642489-151724","Station","Insjöfisk gädda",2015,0.13,,0.15034441848100924,1,0
"SE642489-151724","Station","Insjöfisk gädda",2016,0.03,,0.15199031393799475,1,0
"SE642489-151724","Station","Insjöfisk gädda",2017,0.26,,0.15363620151763907,1,0
"SE642489-151724","Station","Insjöfisk gädda",2018,0.25,,0.15528207892801563,1,0
"SE642489-151724","Station","Insjöfisk gädda",2019,0.27,,0.1569279445919274,1,0
"SE642489-151724","Station","Insjöfisk gädda",2020,0.13,,0.15857379818570583,1,0
"SE642489-151724","Station","Insjöfisk gädda",2021,0.08,,0.16021964037171196,1,0
"SE642489-151724","Station","Insjöfisk gädda",2022,0.19,,0.16186547168129908,1,0
"SE642489-151724","Station","Insjöfisk mört",1993,5.1,,3.708983938695711,1,0
"SE642489-151724","Station","Insjöfisk mört",1994,4.47,,3.708982693708922,1,0
"SE642489-151724","Station","Insjöfisk mört",1995,4.58,,3.7089816732599434,1,0
"SE642489-151724","Station","Insjöfisk mört",1996,1.71,,3.708980909143142,1,0
"SE642489-151724","Station","Insjöfisk mört",1997,3.29,,3.7089804374454163,1,0
"SE642489-151724","Station","Insjöfisk mört",1998,3.55,,3.708980277706363,1,0
"SE642489-151724","Station","Insjöfisk mört",1999,3,,3.7089804381371434,1,0
"SE642489-151724","Station","Insjöfisk mört",2000,2.78,,3.708980925215912,1,0
"SE642489-151724","Station","Insjöfisk mört",2001,5.16,,3.7089817330930877,1,0
"SE642489-151724","Station","Insjöfisk mört",2002,2.81,,3.7089828519284005,1,0
"SE642489-151724","Station","Insjöfisk mört",2003,2.93,,3.708984278062062,1,0
"SE642489-151724","Station","Insjöfisk mört",2004,3.89,,3.70898600433898,1,0
"SE642489-151724","Station","Insjöfisk mört",2005,3.02,,3.708988010745045,1,0
"SE642489-151724","Station","Insjöfisk mört",2006,3.92,,3.7089902791067395,1,0
"SE642489-151724","Station","Insjöfisk mört",2007,3.34,,3.708992781982898,1,0
"SE642489-151724","Station","Insjöfisk mört",2008,2.89,,3.708995494873596,1,0
"SE642489-151724","Station","Insjöfisk mört",2009,3.24,,3.708998384971728,1,0
"SE642489-151724","Station","Insjöfisk mört",2010,5.69,,3.7090014126387985,1,0
"SE642489-151724","Station","Insjöfisk mört",2011,3.24,,3.709004533682124,1,0
"SE642489-151724","Station","Insjöfisk mört",2012,2.44,,3.7090077233046914,1,0
"SE642489-151724","Station","Insjöfisk mört",2013,2.07,,3.709010951613461,1,0
"SE642489-151724","Station","Insjöfisk mört",2014,3.69,,3.709014173424307,1,0
"SE642489-151724","Station","Insjöfisk mört",2015,4.32,,3.7090173229240277,1,0
"SE642489-151724","Station","Insjöfisk mört",2016,5.38,,3.709020333112372,1,0
"SE642489-151724","Station","Insjöfisk mört",2017,5.17,,3.7090231456296476,1,0
"SE642489-151724","Station","Insjöfisk mört",2018,3.56,,3.709025724201823,1,0
"SE642489-151724","Station","Insjöfisk mört",2019,5.86,,3.709028049505528,1,0
"SE642489-151724","Station","Insjöfisk mört",2020,4.44,,3.7090301100860046,1,0
"SE642489-151724","Station","Insjöfisk mört",2021,4.03,,3.7090319161746406,1,0
"SE642489-151724","Station","Insjöfisk mört",2022,1.7,,3.7090334912875114,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",1993,16.47,,12.742678217822315,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",1994,17.58,,12.742676221850818,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",1995,10.52,,12.742674233514016,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",1996,9.85,,12.742672295971538,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",1997,10.94,,12.742670446118881,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",1998,10.82,,12.742668704823288,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",1999,11.98,,12.742667082184477,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2000,16.11,,12.742665577069987,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2001,14.43,,12.742664188150608,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2002,12.94,,12.74266292665904,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2003,10.59,,12.742661815548848,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2004,13.6,,12.74266087638105,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2005,11.29,,12.74266012507911,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2006,14.31,,12.742659575628485,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2007,11.29,,12.742659240449134,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2008,10.97,,12.742659133552154,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2009,15.17,,12.742659264691618,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2010,11.81,,12.742659636102799,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2011,9.22,,12.742660258300036,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2012,12.99,,12.742661135769673,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2013,8.81,,12.742662259722577,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2014,11.04,,12.74266361399646,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2015,11.05,,12.742665166533493,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2016,17.24,,12.742666872321621,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2017,15.03,,12.742668683125588,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2018,9.49,,12.742670568338852,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2019,16.24,,12.742672507966708,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2020,14.89,,12.74267447460084,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2021,14.48,,12.742676453689606,1,0
"SE642489-151724","Station","Insjöfisk totalmängd",2022,11.13,,12.74267844403666,1,0
"NW652500-143567","Station","Insjöfisk abborre",1993,11.69,,13.055318783216162,1,0
"NW652500-143567","Station","Insjöfisk abborre",1994,12.84,,11.888028730840917,1,0
"NW652500-143567","Station","Insjöfisk abborre",1995,12.63,,10.929507628535584,1,0
"NW652500-143567","Station","Insjöfisk abborre",1996,9.35,,10.151085958413352,1,0
"NW652500-143567","Station","Insjöfisk abborre",1997,10.51,,9.643260166758576,1,0
"NW652500-143567","Station","Insjöfisk abborre",1998,9.28,,9.495078656593048,1,0
"NW652500-143567","Station","Insjöfisk abborre",1999,7.07,,9.827665147458049,1,0
"NW652500-143567","Station","Insjöfisk abborre",2000,9.69,,10.726106808536102,1,0
"NW652500-143567","Station","Insjöfisk abborre",2001,10.95,,12.037797366473292,1,0
"NW652500-143567","Station","Insjöfisk abborre",2002,12.75,,13.478950111524899,1,0
"NW652500-143567","Station","Insjöfisk abborre",2003,18.09,,14.64216432283352,1,0
"NW652500-143567","Station","Insjöfisk abborre",2004,16.51,,15.119831135392726,1,0
"NW652500-143567","Station","Insjöfisk abborre",2005,18.92,,14.760610423853601,1,0
"NW652500-143567","Station","Insjöfisk abborre",2006,12.63,,13.654483193813114,1,0
"NW652500-143567","Station","Insjöfisk abborre",2007,8.65,,12.203367298178105,1,0
"NW652500-143567","Station","Insjöfisk abborre",2008,14.09,,10.737371347117351,1,0
"NW652500-143567","Station","Insjöfisk abborre",2009,5.75,,9.38456634000805,1,0
"NW652500-143567","Station","Insjöfisk abborre",2010,9.5,,8.366627799927363,1,0
"NW652500-143567","Station","Insjöfisk abborre",2011,7.09,,7.747236717937103,1,0
"NW652500-143567","Station","Insjöfisk abborre",2012,8.16,,7.56515631691778,1,0
"NW652500-143567","Station","Insjöfisk abborre",2013,6.22,,7.875919595066086,1,0
"NW652500-143567","Station","Insjöfisk abborre",2014,8.16,,8.700297818856754,1,0
"NW652500-143567","Station","Insjöfisk abborre",2015,6.95,,9.97731791120288,1,0
"NW652500-143567","Station","Insjöfisk abborre",2016,14.24,,11.483598412279495,1,0
"NW652500-143567","Station","Insjöfisk abborre",2017,15.95,,12.853075175926742,1,0
"NW652500-143567","Station","Insjöfisk abborre",2018,15.97,,13.886467285612461,1,0
"NW652500-143567","Station","Insjöfisk abborre",2019,13.75,,14.728876781236487,1,0
"NW652500-143567","Station","Insjöfisk abborre",2020,9.1,,15.688712545079913,1,0
"NW652500-143567","Station","Insjöfisk abborre",2021,18.29,,16.942309698292668,1,0
"NW652500-143567","Station","Insjöfisk abborre",2022,20.95,,18.179210522116914,1,0
"NW652500-143567","Station","Insjöfisk antal arter",1993,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",1994,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",1995,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",1996,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",1997,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",1998,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",1999,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2000,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2001,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2002,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2003,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2004,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2005,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2006,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2007,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2008,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2009,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2010,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2011,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2012,4,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2013,4,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2014,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2015,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2016,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2017,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2018,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2019,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2020,5,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2021,4,,,1,0
"NW652500-143567","Station","Insjöfisk antal arter",2022,5,,,1,0
"NW652500-143567","Station","Insjöfisk gädda",1993,0.42,,0.2539072255484451,1,0
"NW652500-143567","Station","Insjöfisk gädda",1994,0.17,,0.24823555654055474,1,0
"NW652500-143567","Station","Insjöfisk gädda",1995,0.17,,0.24256386582849981,1,0
"NW652500-143567","Station","Insjöfisk gädda",1996,0.22,,0.2368921559529782,1,0
"NW652500-143567","Station","Insjöfisk gädda",1997,0.08,,0.2312204278068191,1,0
"NW652500-143567","Station","Insjöfisk gädda",1998,0.43,,0.2255486804549365,1,0
"NW652500-143567","Station","Insjöfisk gädda",1999,0.17,,0.21987691139193727,1,0
"NW652500-143567","Station","Insjöfisk gädda",2000,0.26,,0.2142051205648875,1,0
"NW652500-143567","Station","Insjöfisk gädda",2001,0.17,,0.20853330887334792,1,0
